8141573- 1;Sub Bolsa tornilleria bisagras FALSO TECHO;21,04
8141605- 1;CJTO. BISAGRA PARTE CUBRIDOR 4.GEN;23,45
8141608- 1;CONJUNTO PCB FLECHAS DE CABINA 4TH GEN;42,58
8141608- 2;CONJUNTO PCB FLECHAS DE PISO 4TH GEN;51,77
8141801- 1;CONJUNTO RETROVISOR CABINA EN81/70;474,3
8141805- 1;CONJUNTO ELECTROIMAN APERTURA AUTO. FALDON T4;14,05
8151602- 1;CONJUNTO SEÑALIZACION CON LCD;346,15
8151603- 1;CONJUNTO PLACA R.A.E.+SOPORTE;28,86
8151607- 1;CONJUNTO PLACA Kg /PERSONAS Y LUZ EMERGENCIA 12V ;101
8151702- 1;IND.DIGITAL 7 SEG.+SOBRECARGA CABINA ORONA_96 ARCA;225,4
8151718- 1;CONJUNTO PLACA INSCRIPCION ORONA;5,9
8151719- 1;CONJUNTO PLACA SIN INSCRIPCION;15,76
8151891- 1;CONJUNTO PLACA Kg /PERSONAS /LUZ EMERGENCIA+PICTOGRAMAS 6V;86,11
8151891- 2;CONJUNTO PLACA Kg /PERSONAS /LUZ EMERGENC+PICTOGRAMAS 12V;86,78
8160180- 1;ESCUADRA VENT. NORM.DE ALUMINIO BANDA 20X2;0,04
8240942- 1;GRUPO PLACA 5 CONTACTOS DERECHO;212,68
8242850- 1;GRUPO RUEDA SUPERIOR CARRO;9,98
8250102- 1;CONJUNTO TOPE RETENEDOR T2H PM-300;7,9
8250102- 2;CONJUNTO TOPE RETENEDOR CENTRAL 2HOJAS PM-300;8,36
8250115- 1;CONJUNTO SOPORTE CONTACTO CDL PM-300 C2H;19,21
8250116- 1;CONJUNTO RETENEDOR SEGUNO GANCHO OPERADOR C2H PM-300;20,54
8250117- 1;CONJUNTO SOPORTE CONTACTO ELECTRICO CDL C2H PM-300;64,45
8250118- 1;CONJUNTO PISADERA PUERTA CABINA C2H L=700;55,93
8250118- 10;CONJUNTO PISADERA PUERTA CABINA C2H L=800 ALUMINIO REF;581,04
8250118- 11;CONJUNTO PISADERA PUERTA CABINA C2H L=850 ALUMINIO REF;6,36
8250118- 12;CONJUNTO PISADERA PUERTA CABINA C2H L=900 ALUMINIO REF;611,6
8250118- 13;CONJUNTO PISADERA PUERTA CABINA C2H L=1000 ALUMINIO REF;676,63
8250118- 14;CONJUNTO PISADERA PUERTA CABINA C2H L=1100 ALUMINIO REF;747,61
8250118- 2;CONJUNTO PISADERA PUERTA CABINA C2H L=750;55,76
8250118- 3;CONJUNTO PISADERA PUERTA CABINA C2H L=800;63,95
8250118- 4;CONJUNTO PISADERA PUERTA CABINA C2H L=850;62,79
8250118- 5;CONJUNTO PISADERA PUERTA CABINA C2H L=900;70,98
8250118- 6;CONJUNTO PISADERA PUERTA CABINA C2H L=1000;78,5
8250118- 7;CONJUNTO PISADERA PUERTA CABINA C2H L=1100;86,57
8250118- 8;CONJUNTO PISADERA PUERTA CABINA C2H L=700 ALUMINIO REF;5,41
8250118- 9;CONJUNTO PISADERA PUERTA CABINA C2H L=750 ALUMINIO REF;5,65
8251611- 1;SUBCONJUNTO SOPORTE PALANCA ENCLAVAMIENTO PRC2.;7,28
8251644- 1;GRUPO PLACA RAPIDA DERECHA PUERTA RELLANO CENT.4H.PL=800;82,58
8251644- 2;GRUPO PLACA RAPIDA DERECHA PUERTA RELLANO CENT.4H.PL=700;82,99
8253300 - 1;GR. DINTEL CENTRAL COMPACT;99,53
8253301 - 1;GR. MONTANTE IZDO PUERTA CENTRAL 2H COMPACT ME;140,69
8253301 - 2;GR. MONTANTE DERECHO PUERTA CENTRAL 2H COMPACT ME;317,1
8253385 -1;CONJUNTO HOJA DERECHA PUERTA CENTRAL REGULACION;400,68
8253386 -1;CONJUNTO HOJA IZQUIERDA PUERTA CENTRAL REGULACION;400,68
8253680- 1;RUEDA INFERIOR CARRO PUERTA TIPO 800;4,49
8253884- 1;SUSPENSION CONTRAPESO PUERTA AUTOMÁTICA B=2350;8,77
8253887- 1;SUSPENSION CONTRAPESO PUERTA AUTOM. B=1635;56,84
8254880- 1;TENSOR OPERADOR CC Y CD-801;12,06
8260031- 1;CJTO BIESTABLE CON REARME DERECHO;513,64
8260031- 2;CJTO BIESTABLE CON REARME IZQUIERDO;508,07
8260100- 1;CONJUNTO PISADERA PUERTA CABINA PI_90 AUTO-AUTO L=700;70,52
8260100- 2;CONJUNTO PISADERA PUERTA CABINA PI_90 AUTO-AUTO L=750;79,33
8260100- 3;CONJUNTO PISADERA PUERTA CABINA PI_90 AUTO-AUTO L=800;79,42
8260100- 31;CONJUNTO PISADERA PUERTA CABINA PI_90 AUTO-AUTO L=1200;129,48
8260100- 32;CONJUNTO PISADERA PUERTA CABINA PI_90 AUTO-AUTO L=1300;139,83
8260100- 4;CONJUNTO PISADERA PUERTA CABINA PI_90 AUTO-AUTO L=850;82,12
8260100- 6;CONJUNTO PISADERA PUERTA CABINA PI_90 AUTO-AUTO L=1000;99,5
8260100- 7;CONJUNTO PISADERA PUERTA CABINA PI_90 AUTO-AUTO L=1100;112,6
8260106- 1;CONJUNTO TOPE RETENEDOR IZQUIERDA OPERADOR PM-300;61,75
8260106- 2;CONJUNTO TOPE RETENEDOR DERECHA OPERADOR PM-300;61,75
8260108- 1;CONJ.PUENTE ELECTRICO MACHO PM-300 ;10,77
8260109- 1;CONJ.PUENTE ELECTRICO HEMBRA PM-300;23,78
8260119- 1;MOTOR PM (OPERADOR PUERTAS)TIPO A (FC) NEGRO;681,65
8260122- 1;CONJUNTO LEVA LATERAL CON TOPE IZDA. PM-300;1,08
8260122- 2;CONJUNTO LEVA LATERAL CON TOPE DCHA. PM-300;1,08
8260125- 1;PATÍN SEMIAUTOMÁTICO PM-300 PSA.P000CT2000000-3;175,59
8260128- 1;CONJUNTO LEVA LATERAL PM-300 IZDA.CLA-RIPMC00000000-3;956,59
8260128- 2;CONJUNTO LEVA LATERAL PM-300 DCHA.CLA-RIPMC00000000-3;936,38
8260129- 1;MOTOR PM (OPERADOR PUERTAS) TIPO C(FC);681,66
8261603- 1;CONJUNTO SOPORTE+TORNILLERÍA BARRERA TELESCOPICA IZQUIERDA HPU<=2100 ;222,04
8261603- 2;CONJUNTO SOPORTE+TORNILLERÍA BARRERA TELESCOPICA DERECHA HPU<=2100 ;222,04
8261603- 3;CONJUNTO SOPORTE+TORNILLERÍA BARRERA TELESCOPICA IZQUIERDA HPU>2100 ;241,47
8261603- 4;CONJUNTO SOPORTE+TORNILLERÍA BARRERA TELESCOPICA DERECHA HPU>2100 ;241,35
8261604- 1;CONJUNTO SOPORTE+TORNILLERIA BARRERA WECO HPU<=2100;230,27
8261604- 2;CONJUNTO SOPORTE+TORNILLERIA BARRERA WECO HPU>2100;279,75
8261604- 3;CONJUNTO SOPORTE+TORNILLERÍA BARRERA WECO HPU<=2100 PM-300;200,12
8261604- 4;CONJUNTO SOPORTE+TORNILL.BARRERA WECO HPU>2100 PM-300;249,98
8261790- 1;SOPORTE DE CABLE MICRO RETROCESO CD-801;176,84
8263101- 1;CONJUNTO RETENEDOR;31,23
8263114- 1;SUBCONJUNTO CONTACTO ELECTRICO ENCLAVA.IZDO.;16,22
8263115- 1;SUBCONJUNTO PALANCA DE ENCLAVAMIENTO IZQUIERDA OR96 ;61,65
8263115- 2;SUBCONJUNTO PALANCA DE ENCLAVAMIENTO DCHA.;61,65
8263115- 3;SUBCONJUNTO PALANCA DE ENCLAVAMIENTO IZQUIERDA COMPACT ;61,65
8263115- 4;SUBCONJUNTO PALANCA DE ENCLAVAMIENTO DERECHA COMPACT ;61,65
8263118- 1;SUBCONJUNTO CONTACTO ELECTRICO ENCLAVA.DCHA.;14,39
8263120- 1;SUBCONJUNTO PALANCA DE ENCLAVAMIENTO DCHA.;34,64
8263121- 1;SUBCONJUNTO PIÑON REENVIO;7,32
8263123 - 1 ;SUBCONJUNTO SUSPENSION HOJAS CABINA ;12,4
8263123- 1;SUBCONJUNTO SUSPENSION HOJAS CABINA;12,27
8263131- 1;SUBCONJUNTO SUSPENSION HOJAS P.PISO OR96 ;14,4
8263143- 1;SUBCONJUNTO GUIADOR INFERIOR PISAD.ALIGERADA;2,62
8263144 - 1 ;SUBCONJUNTO SUSPENSION HOJAS PISAD.70;12,25
8263148- 1;SUBCONJUNTO PIÑON REENVIO;92,23
8263160- 1;CONJUNTO RUEDA PALANCA DE ENCLAVAMIENTO;5,7
8263161- 1;CONJUNTO MOTOR PUERTA CABINA;572,02
8263162- 1;CONJUNTO RETENEDOR TELES.2H IZDA.;38,75
8263163- 1;CONJUNTO VARIADOR VVVF4 CAN INTEGRADO PCI/PCC;92,89
8263163- 2;CONJUNTO VARIADOR VVVF4 CAN INTEGRADO PCD;92,89
8263164- 1;CONJUNTO VARIADOR VVVF4 CAN INTEGRADO;76,51
8263166- 1;SUBCONJUNTO PALANCA DE ENCLAVAMIENTO IZDA.;33,23
8263166- 2;SUBCONJUNTO PALANCA DE ENCLAVAMIENTO DCHA.;34,81
8263167- 1;CONJUNTO SUPLEMENTO PISADERA T2H PL=700;239,83
8263167- 10;CONJUNTO SUPLEMENTO PISADERA C2H/C4H PL=1100;99,75
8263167- 11;CONJUNTO SUPLEMENTO PISADERA T2H PL=750;272,06
8263167- 2;CONJUNTO SUPLEMENTO PISADERA T2H PL=800;235,88
8263167- 3;CONJUNTO SUPLEMENTO PISADERA T2H PL=900;294,47
8263167- 4;CONJUNTO SUPLEMENTO PISADERA T2H PL=1000;87,4
8263167- 5;CONJUNTO SUPLEMENTO PISADERA T2H PL=1100;94,72
8263167- 6;CONJUNTO SUPLEMENTO PISADERA C2H/C4H PL=700;69,44
8263167- 7;CONJUNTO SUPLEMENTO PISADERA C2H/C4H PL=800;253,14
8263167- 8;CONJUNTO SUPLEMENTO PISADERA C2H/C4H PL=900;328,36
8263167- 9;CONJUNTO SUPLEMENTO PISADERA C2H/C4H PL=1000;92,1
8263171-1;GRUPO PISADERA TELESCOPICA;142,43
8263190- 1;SUBCONJUNTO CONTACTO ELECTRICO ENCLAVA.IZQUIERDO;25,11
8263190- 2;CONJUNTO CONTACTO ELECTRICO ENCLAVA.DCHA.CSC.4000RD000;25,36
8263190- 3;SUBCONJUNTO CONTACTO ELECTR.ENCLAVA.IZQUIERDO COMPACT;18,13
8263190- 4;SUBCONJUNTO CONTACTO ELÉCTRICO ENCLAVAMIENTO DERECHA COMPACT;18,38
8263190- 5;SUBCONJUNTO CONTACTO ELÉCTRICO ENCLAVAMIENTO CENTRAL COMPACT;21,25
8263198- 1;CONJUNTO VARIADOR VVVF4 VP32 CAN INTEGRADO;940,41
8263203- 1;CONJUNTO ILUMINACION IZQUIERDA 220V ARMARIO M33;164,03
8263205- 1;CONJUNTO VARIADOR C/PEGATINA VVVF4 VP32 PCI/PCC;956,8
8263205- 2;CONJUNTO VARIADOR C/PEGATINA VVVF4 VP32 PCD;956,8
8263208- 1;CONJUNTO MOTOR PUERTA CABINA ORONA 96 GUINDO ;684,41
8263209- 1;VARIADOR VVVF4-2005 CAN INTEGRADO;#¡VALOR!
8263210- 1;CONJUNTO VARIADOR C/PEGATINA VVVF4-2005 PCI/PCC;733,62
8263210- 2;CONJUNTO VARIADOR C/PEGATINA VVVF4-2005 PCD;733,62
8263212- 10;VAR.ORONA V3F5-2010 ASINC.IZDA/CENT.C/FOT.S/GR.MIR;733,62
8263212- 11;VAR.ORONA V3F5-2010 ASINC.DCHA.C/FOT.S/GR.MIR;733,62
8263212- 12;CONJUNTO VARIADOR ORONA V3F5-2010 OR96 IZDA/CENTRAL;733,62
8263212- 13;CONJUNTO VARIADOR ORONA V3F5-2010 OR96 DCHA.;733,62
8263212- 14;VAR.ORONA V3F5-2010 ASINC.IZDA/CENT.C/FOT.C/GR.MIR;733,62
8263212- 15;VAR.ORONA V3F5-2010 ASINC.DCHA.C/FOT.C/GR.MIR;733,62
8263212- 16;CONJUNTO VARIADOR ORONA V3F5-2010 OR96 IZDA/CENTRAL;733,62
8263212- 17;CONJUNTO VARIADOR ORONA V3F5-2010 OR96 DCHA.;733,62
8263212- 18;VAR.ORONA V3F5-2010 SINCR.IZDA.S/FOT.S/GR.MIR;733,62
8263212- 19;VAR.ORONA V3F5-2010 SINCR.DCHA/CENT.S/FOT.S/GR.MIR;733,62
8263212- 2;VAR.ORONA V3F5-2010 SINCR.IZDA.C/FOT.S/GR.MIR;733,62
8263212- 20;CONJUNTO VARIADOR ORONA V3F5-2010 PM-300 IZDA.;733,62
8263212- 21;CONJUNTO VARIADOR ORONA V3F5-2010 PM-300 DCHA/CENTRAL;733,62
8263212- 22;VAR.ORONA V3F5-2010 SINCR.IZDA.S/FOT.C/GR.MIR;733,62
8263212- 23;VAR.ORONA V3F5-2010 SINCR.DCHA/CENT.S/FOT.C/GR.MIR;733,62
8263212- 24;CONJUNTO VARIADOR ORONA V3F5-2010 PM-300 IZDA.;733,62
8263212- 25;CONJUNTO VARIADOR ORONA V3F5-2010 PM-300 DCHA/CENTRAL;733,62
8263212- 26;VAR.ORONA V3F5-2010 ASINC.IZDA/CENT.S/FOT.S/GR.MIR;733,62
8263212- 27;VAR.ORONA V3F5-2010 ASINC.DCHA.S/FOT.S/GR.MIR;733,62
8263212- 28;CONJUNTO VARIADOR ORONA V3F5-2010 OR96 IZDA/CENTRAL;733,62
8263212- 29;CONJUNTO VARIADOR ORONA V3F5-2010 OR96 DCHA.;733,62
8263212- 3;VAR.ORONA V3F5-2010 SINCR.DCHA/CENT.C/FOT.S/GR.MIR;733,62
8263212- 30;VAR.ORONA V3F5-2010 ASINC.IZDA/CENT.S/FOT.C/GR.MIR;733,62
8263212- 31;VAR.ORONA V3F5-2010 ASINC.DCHA.S/FOT.C/GR.MIR;733,62
8263212- 32;CONJUNTO VARIADOR ORONA V3F5-2010 OR96 IZDA/CENTRAL;733,62
8263212- 33;CONJUNTO VARIADOR ORONA V3F5-2010 OR96 DCHA.;733,62
8263212- 4;CONJUNTO VARIADOR ORONA V3F5-2010 PM-300 IZDA.;733,62
8263212- 5;CONJUNTO VARIADOR ORONA V3F5-2010 PM-300 DCHA/CENTRAL;733,62
8263212- 6;VAR.ORONA V3F5-2010 SINCR.IZDA.C/FOT.C/GR.MIR;733,62
8263212- 7;VAR.ORONA V3F5-2010 SINCR.DCHA/CENT.C/FOT.C/GR.MIR;733,62
8263212- 8;CONJUNTO VARIADOR ORONA V3F5-2010 PM-300 IZDA.;733,62
8263212- 9;CONJUNTO VARIADOR ORONA V3F5-2010 PM-300 DCHA/CENTRAL;733,62
8263214- 1;CONJUNTO MOTOR ASINCRONO C/TOMA A TIERRA;733,62
8263217- 1;VARIADOR ORONA V3F5-2011 SINCR.IZQUIERDA SIN BARRERA S/GRAN MIRILLA;733,62
8263217- 10;VARIADOR ORONA V3F5-2011 SINCR.DCHA/CENT.CON BARRERA S/GRAN MIRILLA;733,62
8263217- 11;VARIADOR ORONA V3F5-2011 SINCR.IZQUIERDA CON BARRERA C/GRAN MIRILLA;733,62
8263217- 12;VARIADOR ORONA V3F5-2011 SINCR.DCHA/CENT.CON BARRERA C/GRAN MIRILLA;733,62
8263217- 13;VARIADOR ORONA V3F5-2011 ASINC.IZDA/CENT.CON BARRERA S/GRAN MIRILLA;733,62
8263217- 14;VARIADOR ORONA V3F5-2011 ASINC.DERECHA CON BARRERA S/GRAN MIRILLA;733,62
8263217- 15;VARIADOR ORONA V3F5-2011 ASINC.IZDA/CENT.CON BARRERA C/GRAN MIRILLA;733,62
8263217- 16;VARIADOR ORONA V3F5-2011 ASINC.DERECHA CON BARRERA C/GRAN MIRILLA;733,62
8263217- 2;VARIADOR ORONA V3F5-2011 SINCR.DCHA/CENT.SIN BARRERA S/GRAN MIRILLA;733,62
8263217- 3;VARIADOR ORONA V3F5-2011 SINCR.IZQUIERDA SIN BARRERA C/GRAN MIRILLA;733,62
8263217- 4;VARIADOR ORONA V3F5-2011 SINCR.DCHA/CENT.SIN BARRERA C/GRAN MIRILLA;733,62
8263217- 5;VARIADOR ORONA V3F5-2011 ASINC.IZDA/CENT.SIN BARRERA S/GRAN MIRILLA;733,62
8263217- 6;VARIADOR ORONA V3F5-2011 ASINC.DERECHA SIN BARRERA S/GRAN MIRILLA;733,62
8263217- 7;VARIADOR ORONA V3F5-2011 ASINC.IZDA/CENT.SIN BARRERA C/GRAN MIRILLA;733,62
8263217- 8;VARIADOR ORONA V3F5-2011 ASINC.DERECHA SIN BARRERA C/GRAN MIRILLA;733,62
8263217- 9;VARIADOR ORONA V3F5-2011 SINCR.IZQUIERDA CON BARRERA S/GRAN MIRILLA;733,62
8263218- 1;VAR.ORONA V3F5-2011 SINCR.IZDA.S/BAR.S/GR.MIR;733,62
8263218- 10;VAR.ORONA V3F5-2011 SINCR.DCHA/CENT.C/BAR.S/GR.MIR;733,62
8263218- 11;VAR.ORONA V3F5-2011 SINCR.IZDA.C/BAR.C/GR.MIR;733,62
8263218- 12;VAR.ORONA V3F5-2011 SINCR.DCHA/CENT.C/BAR.C/GR.MIR;733,62
8263218- 13;VAR.ORONA V3F5-2011 ASINC.IZDA/CENT.C/BAR.S/GR.MIR;733,62
8263218- 14;VAR.ORONA V3F5-2011 ASINC.DCHA.C/BAR.S/GR.MIR;733,62
8263218- 15;VAR.ORONA V3F5-2011 ASINC.IZDA/CENT.C/BAR.C/GR.MIR;733,62
8263218- 16;VAR.ORONA V3F5-2011 ASINC.DCHA.C/BAR.C/GR.MIR;733,62
8263218- 2;VAR.ORONA V3F5-2011 SINCR.DCHA/CENT.S/BAR.S/GR.MIR;733,62
8263218- 3;VAR.ORONA V3F5-2011 SINCR.IZDA.S/BAR.C/GR.MIR;733,62
8263218- 4;VAR.ORONA V3F5-2011 SINCR.DCHA/CENT.S/BAR.C/GR.MIR;733,62
8263218- 5;VAR.ORONA V3F5-2011 ASINC.IZDA/CENT.S/BAR.S/GR.MIR;733,62
8263218- 6;VAR.ORONA V3F5-2011 ASINC.DCHA.S/BAR.S/GR.MIR;733,62
8263218- 7;VAR.ORONA V3F5-2011 ASINC.IZDA/CENT.S/BAR.C/GR.MIR;733,62
8263218- 8;VAR.ORONA V3F5-2011 ASINC.DCHA.S/BAR.C/GR.MIR;733,62
8263218- 9;VAR.ORONA V3F5-2011 SINCR.IZDA.C/BAR.S/GR.MIR;733,62
8263220- 1;VARIADOR ORONA V3F5-2010 PM-300 IZDA.C/PEGAT.;733,62
8263220- 10;VARIADOR ORONA V3F5-2010 ASINC.DERECHA CON FOTOCELULA S/GRAN MIRILLA;733,62
8263220- 11;VARIADOR ORONA V3F5-2010 ASINC.IZDA/CENT.CON FOTOCELULA C/GRAN MIRILLA;733,62
8263220- 12;VARIADOR ORONA V3F5-2010 ASINC.DERECHA CON FOTOCELULA C/GRAN MIRILLA;733,62
8263220- 13;VARIADOR ORONA V3F5-2010 SINCR.IZQUIERDA SIN FOTOCELULA S/GRAN MIRILLA;733,62
8263220- 14;VARIADOR ORONA V3F5-2010 SINCR.DCHA/CENT.SIN FOTOCELULA S/GRAN MIRILLA;733,62
8263220- 15;VARIADOR ORONA V3F5-2010 SINCR.IZQUIERDA SIN FOTOCELULA C/GRAN MIRILLA;733,62
8263220- 16;VARIADOR ORONA V3F5-2010 SINCR.DCHA/CENT.SIN FOTOCELULA C/GRAN MIRILLA;733,62
8263220- 17;VARIADOR ORONA V3F5-2010 ASINC.IZDA/CENT.SIN FOTOCELULA S/GRAN MIRILLA;733,62
8263220- 18;VARIADOR ORONA V3F5-2010 ASINC.DERECHA SIN FOTOCELULA S/GRAN MIRILLA;733,62
8263220- 19;VARIADOR ORONA V3F5-2010 ASINC.IZDA/CENT.SIN FOTOCELULA C/GRAN MIRILLA;733,62
8263220- 2;VARIADOR ORONA V3F5-2010 PM-300 DCHA/CENTR.C/PEGAT;733,62
8263220- 20;VARIADOR ORONA V3F5-2010 ASINC.DERECHA SIN FOTOCELULA C/GRAN MIRILLA;733,62
8263220- 3;VARIADOR ORONA V3F5-2010 OR96 IZDA/CENTR.C/PEGAT.;733,62
8263220- 4;VARIADOR ORONA V3F5-2010 OR96 DCHA.C/PEGAT.;733,62
8263220- 5;VARIADOR ORONA V3F5-2010 SINCR.IZQUIERDA CON FOTOCELULA S/GRAN MIRILLA;733,62
8263220- 6;VARIADOR ORONA V3F5-2010 SINCR.DCHA/CENT.CON FOTOCELULA S/GRAN MIRILLA;733,62
8263220- 7;VARIADOR ORONA V3F5-2010 SINCR.IZQUIERDA CON FOTOCELULA C/GRAN MIRILLA;733,62
8263220- 8;VARIADOR ORONA V3F5-2010 SINCR.DCHA/CENT.CON FOTOCELULA C/GRAN MIRILLA;733,62
8263220- 9;VARIADOR ORONA V3F5-2010 ASINC.IZDA/CENT.CON FOTOCELULA S/GRAN MIRILLA;733,62
8263231- 1;VARIADOR ORONA V3F5-2011 SINCR.DCHA/CENT.CON BARRERA;733,62
8263231- 10;VAR.ORONA V3F5-2011 SINCR.IZDA.C/BAR.;733,62
8263231- 11;VARIADOR ORONA V3F5-2011 SINCR.IZQUIERDA CON BARRERA C/GRAN MIRILLA;733,62
8263231- 12;VARIADOR ORONA V3F5-2011 SINCR.DCHA/CENT.CON BARRERA C/GRAN MIRILLA;733,62
8263231- 13;VARIADOR ORONA V3F5-2011 ASINC.IZDA/CENT.CON BARRERA;733,62
8263231- 14;VARIADOR ORONA V3F5-2011 ASINC.DERECHA CON BARRERA;733,62
8263231- 15;VARIADOR ORONA V3F5-2011 ASINC.IZDA/CENT.CON BARRERA C/GRAN MIRILLA;733,62
8263231- 16;VARIADOR ORONA V3F5-2011 ASINC.DERECHA CON BARRERA C/GRAN MIRILLA;733,62
8263231- 2;VARIADOR ORONA V3F5-2011 SINCR.DCHA/CENT.SIN BARRERA;733,62
8263231- 3;VARIADOR ORONA V3F5-2011 SINCR.IZQUIERDA SIN BARRERA C/GRAN MIRILLA;733,62
8263231- 4;VARIADOR ORONA V3F5-2011 SINCR.DCHA/CENT.SIN BARRERA C/GRAN MIRILLA;733,62
8263231- 5;VARIADOR ORONA V3F5-2011 ASINC.IZDA/CENT.SIN BARRERA;733,62
8263231- 6;VARIADOR ORONA V3F5-2011 ASINC.DERECHA SIN BARRERA;733,62
8263231- 7;VARIADOR ORONA V3F5-2011 ASINC.IZDA/CENT.SIN BARRERA C/GRAN MIRILLA;733,62
8263231- 8;VARIADOR ORONA V3F5-2011 ASINC.DERECHA SIN BARRERA C/GRAN MIRILLA;733,62
8263231- 9;VAR.ORONA V3F5-2011 SINCR.IZDA.C/BAR.;726,28
8263299- 1;CONJUNTO MOTOR ASINCRONO CON TOMA TIERRA OR96;578,13
8263300 - 1;GRUPO DINTEL-TAPA LUCES TELESCOPICA COMPACT;120,51
8263300-1;GR.DINTEL-TAPA LUCES TELESCOPICA COMPACT;182,12
8263301 - 1;GR. MONTANTE APERTURA TELESCOPICA 2H COMPACT;70,35
8263301 - 1;GRUPO MONTANTE APERTURA TELESCOPICA 2H. COMPACT ME;70,35
8263302 - 1;GR. MONTANTE CIERRE TELESCOPICA 2H COMPACT MARCO;124,02
8263303 - 1;CONJUNTO MECANISMO PUERTA TELESCOPICA 2H;393,01
8263305 - 1;CONJ. TAPA - LUCES TELES.COMPACT;16,03
8263307- 1;CONJUNTO SOPORTE ENCLAVAMIENTO COMPACT;7,69
8263315- 1;SUBCONJUNTO BOMBIN C4H/T2H IZDA.PUERTA COMPACT;7,73
8263315- 2;SUBCONJUNTO BOMBIN C2H/T2H DCHA.PUERTA COMPACT T2H;7,98
8263322 - 1;CONJUNTO HOJA COMUN PUERTA TELESCOPICA CON REGULACION;316,12
8263322-1;CONJ.HOJA COMUN PUERTA TELESCOPICA C/REGULACION;376,49
8263401 - 1;GR. MONTANTE APERTURA DE 120 T2H SOLID DCHA;147
8263402 - 1;CONJ. MONTANTE CIERRE TELESCOPICA DCH.;256,02
8301168- 1;AMPLIFICADOR CITOFONO BOTONERA OR_96;174,05
8301606- 1;GR. CUERPO 1PUL BOTONERA RESIDENCIAL 4TH GEN;30,31
8301606- 2;GR. CUERPO 2PUL BOTONERA RESIDENCIAL 4TH GEN;30,23
8301607- 1;GRUPO CUERPO BOTONERA 1PUL 4TH GEN;47,61
8301607- 2;GRUPO CUERPO BOTONERA 2PUL 4TH GEN;52,22
8301608- 1;GR. CUERPO BOT EXTRA PUBLICO SIN 4TH GEN;24,24
8301608- 2;GR. CUERPO BOT EXTRA PUBLICO FUERA DE SERV 4TH GEN;28,86
8301608- 3;GR. CUERPO BOT EXTRA PUBLICO BOMBE 4TH GEN;28,86
8302102- 41;"CONJUNTO PULSADOR CABINA A LLAVE ""-1""";130,02
8302103- 1;CONJUNTO CONMUTADOR A LLAVE CABINA 'ANUL.LL.CAB.';112,6
8302103- 2;CONJUNTO CONMUTADOR A LLAVE CABINA ANUL.LL.PIS.;100,91
8302120 - 1;CONJ.BOMBILLO CON RET. 1 SAL.SGAR  #  1;108,37
8302120 - 10;CONJ.BOMBILLO CON RET. 1 SAL.SGAR  #  10;108,37
8302120 - 11;CONJ.BOMBILLO CON RET. 1 SAL.SGAR  #  11;108,37
8302120 - 12;CONJ.BOMBILLO CON RET. 1 SAL.SGAR  #  12;108,37
8302120 - 13;CONJ.BOMBILLO CON RET. 1 SAL.SGAR  #  13;108,37
8302120 - 14;CONJ.BOMBILLO CON RET. 1 SAL.SGAR  #  14;108,37
8302120 - 15;CONJ.BOMBILLO CON RET. 1 SAL.SGAR  #  15;108,37
8302120 - 16;CONJ.BOMBILLO CON RET. 1 SAL.SGAR  #  16;108,37
8302120 - 17;CONJ.BOMBILLO CON RET. 1 SAL.SGAR  #  17;108,37
8302120 - 18;CONJ.BOMBILLO CON RET. 1 SAL.SGAR  #  18;108,37
8302120 - 19;CONJ.BOMBILLO CON RET. 1 SAL.SGAR  #  19;108,37
8302120 - 2;CONJ.BOMBILLO CON RET. 1 SAL.SGAR  #  2;108,37
8302120 - 20;CONJ.BOMBILLO CON RET. 1 SAL.SGAR  #  20;108,37
8302120 - 21;CONJ.BOMBILLO CON RET. 1 SAL.SGAR  #  21;108,37
8302120 - 22;CONJ.BOMBILLO CON RET. 1 SAL.SGAR  #  22;108,37
8302120 - 23;CONJ.BOMBILLO CON RET. 1 SAL.SGAR  #  23;108,37
8302120 - 24;CONJ.BOMBILLO CON RET. 1 SAL.SGAR  #  24;108,37
8302120 - 3;CONJ.BOMBILLO CON RET. 1 SAL.SGAR  #  3;108,37
8302120 - 4;CONJ.BOMBILLO CON RET. 1 SAL.SGAR  #  4;108,37
8302120 - 5;CONJ.BOMBILLO CON RET. 1 SAL.SGAR  #  5;108,37
8302120 - 6;CONJ.BOMBILLO CON RET. 1 SAL.SGAR  #  6;108,37
8302120 - 7;CONJ.BOMBILLO CON RET. 1 SAL.SGAR  #  7;108,37
8302120 - 8;CONJ.BOMBILLO CON RET. 1 SAL.SGAR  #  8;108,37
8302120 - 9;CONJ.BOMBILLO CON RET. 1 SAL.SGAR  #  9;108,37
8302121 - 1;CONJ. BOMBILLO S-RETOR. 2 SAL.SGAR # 1;149,31
8302121 - 10;CONJ. BOMBILLO S-RETOR. 2 SAL.SGAR # 10;149,31
8302121 - 11;CONJ. BOMBILLO S-RETOR. 2 SAL.SGAR # 11;149,31
8302121 - 12;CONJ. BOMBILLO S-RETOR. 2 SAL.SGAR # 12;149,31
8302121 - 13;CONJ. BOMBILLO S-RETOR. 2 SAL.SGAR # 13;149,31
8302121 - 14;CONJ. BOMBILLO S-RETOR. 2 SAL.SGAR # 14;149,31
8302121 - 15;CONJ. BOMBILLO S-RETOR. 2 SAL.SGAR # 15;149,31
8302121 - 16;CONJ. BOMBILLO S-RETOR. 2 SAL.SGAR # 16;149,31
